名称,所在地,POINT_X,POINT_Y
伊敷ニュータウン地区　伊敷台六丁目９６,伊敷ニュータウン地区　伊敷台六丁目,130.5425068,31.62708367
下田町　七窪１,下田町　七窪,130.5516374,31.63481913
下田町　七窪２,下田町　七窪,130.5493438,31.63358842
下田町　七窪３,下田町　七窪,130.5492046,31.63119
下田町　七窪４,下田町　七窪,130.5506432,31.63004802
高麗町１９,高麗町,130.5485457,31.58078072
魚見町１３,魚見町,130.5218552,31.54322798
宇宿一丁目２２,宇宿一丁目,130.5417686,31.55048151
下田町町内会４,下田町町内会,130.5539318,31.64359591
下田町町内会５,下田町町内会,130.5530598,31.64273028
下田町町内会３,下田町町内会,130.5527248,31.64079437
下田町町内会７,下田町町内会,130.5514172,31.64481726
下田町町内会８,下田町町内会,130.5505562,31.64247358
下田町町内会９,下田町町内会,130.5513995,31.64145013
下田町町内会１０,下田町町内会,130.5478129,31.64601198
下田町町内会２,下田町町内会,130.5600961,31.64582132
下田町（帯迫町内会）２,下田町（帯迫町内会）,130.5655445,31.65140004
吉野１丁目５,吉野１丁目,130.565729,31.64985811
吉野１丁目７２,吉野１丁目,130.5664182,31.65024698
伊敷町田入道１,伊敷町田入道,130.5408524,31.64178392
伊敷町田入道２,伊敷町田入道,130.5364738,31.63671004
伊敷町田入道３,伊敷町田入道,130.5463395,31.63253468
伊敷町田入道４,伊敷町田入道,130.5443743,31.63282735
伊敷町田入道５,伊敷町田入道,130.5420277,31.63393451
伊敷1丁目１５,伊敷1丁目,130.5263863,31.62013173
伊敷1丁目１６,伊敷1丁目,130.5270526,31.61823098
伊敷1丁目１７,伊敷1丁目,130.5277771,31.61736307
伊敷1丁目１８,伊敷1丁目,130.5288824,31.61606028
伊敷1丁目２２,伊敷1丁目,130.5257004,31.61830567
伊敷1丁目２３,伊敷1丁目,130.5261351,31.6175392
伊敷1丁目２６,伊敷1丁目,130.5284272,31.61536607
伊敷1丁目２９,伊敷1丁目,130.5250013,31.61973881
伊敷1丁目３０,伊敷1丁目,130.5245441,31.6188036
伊敷1丁目３２,伊敷1丁目,130.525119,31.61701302
伊敷1丁目３４,伊敷1丁目,130.5270238,31.61573589
伊敷2丁目２,伊敷2丁目,130.5266175,31.62017282
伊敷2丁目３,伊敷2丁目,130.5267624,31.61971632
伊敷2丁目４,伊敷2丁目,130.5269403,31.61904002
伊敷2丁目５,伊敷2丁目,130.5272235,31.61840317
伊敷2丁目７,伊敷2丁目,130.5285723,31.61682149
伊敷2丁目９,伊敷2丁目,130.5291967,31.61730765
伊敷2丁目１１,伊敷2丁目,130.5305671,31.61787156
伊敷2丁目１２,伊敷2丁目,130.5305707,31.61856896
伊敷2丁目１３,伊敷2丁目,130.5314852,31.61884997
伊敷2丁目１４,伊敷2丁目,130.5319067,31.61935157
伊敷３丁目２５,伊敷３丁目,130.530014,31.6255255
伊敷３丁目２７,伊敷３丁目,130.5313209,31.62316363
伊敷３丁目２８,伊敷３丁目,130.5307246,31.62375075
伊敷３丁目２９,伊敷３丁目,130.5302372,31.62417342
伊敷３丁目３１,伊敷３丁目,130.5281365,31.62404057
伊敷３丁目３２,伊敷３丁目,130.5270112,31.62346395
伊敷３丁目６０,伊敷３丁目,130.531244,31.62583523
伊敷３丁目６１,伊敷３丁目,130.5302757,31.62608882
伊敷３丁目６２,伊敷３丁目,130.5295709,31.62606625
伊敷４丁目２４,伊敷４丁目,130.5307294,31.62826502
伊敷４丁目鎮守会№１,伊敷４丁目鎮守会,130.5347096,31.63354099
伊敷５丁目１０,伊敷５丁目,130.5315187,31.63092865
伊敷５丁目１２,伊敷５丁目,130.529562,31.62782985
伊敷５丁目１３,伊敷５丁目,130.5278217,31.62790379
伊敷５丁目１４,伊敷５丁目,130.5286412,31.62654338
伊敷５丁目１５,伊敷５丁目,130.5265427,31.62670113
伊敷５丁目１６,伊敷５丁目,130.5262858,31.6261939
伊敷５丁目１８,伊敷５丁目,130.5262774,31.62480854
伊敷５丁目１９,伊敷５丁目,130.5254521,31.62609951
伊敷５丁目２０,伊敷５丁目,130.5251227,31.62547393
伊敷５丁目２１,伊敷５丁目,130.5236473,31.62516955
伊敷５丁目２２,伊敷５丁目,130.5261016,31.62424196
伊敷５丁目２３,伊敷５丁目,130.5258184,31.62337967
伊敷６丁目１２,伊敷６丁目,130.5230164,31.62197059
伊敷６丁目１３,伊敷６丁目,130.5228941,31.6204517
伊敷７丁目飯山４,伊敷７丁目飯山,130.5227377,31.63200368
伊敷７丁目１,伊敷７丁目,130.5191341,31.6294577
伊敷７丁目３,伊敷７丁目,130.5214769,31.62853985
伊敷７丁目６,伊敷７丁目,130.523743,31.62831203
伊敷７丁目７,伊敷７丁目,130.5226694,31.62772813
伊敷７丁目８,伊敷７丁目,130.5219229,31.62587535
伊敷８丁目５,伊敷８丁目,130.5238487,31.63208862
伊敷８丁目６,伊敷８丁目,130.5243033,31.63092766
伊敷8丁目７,伊敷8丁目,130.5251476,31.62876503
伊敷8丁目９,伊敷8丁目,130.5267493,31.62753643
伊敷8丁目１０,伊敷8丁目,130.5255055,31.62706054
伊敷8丁目１２,伊敷8丁目,130.5230634,31.62606165
西伊敷1丁目１,西伊敷1丁目,130.5292458,31.63412433
西伊敷1丁目２,西伊敷1丁目,130.5284625,31.63432656
西伊敷1丁目３,西伊敷1丁目,130.5276852,31.63437162
西伊敷1丁目４,西伊敷1丁目,130.5282979,31.63319038
西伊敷1丁目５,西伊敷1丁目,130.5275931,31.63332562
西伊敷1丁目６,西伊敷1丁目,130.5270727,31.63337632
西伊敷1丁目７,西伊敷1丁目,130.529166,31.63240898
西伊敷1丁目８,西伊敷1丁目,130.5283869,31.63245698
西伊敷1丁目９,西伊敷1丁目,130.5279571,31.63263769
西伊敷1丁目１０,西伊敷丁目,130.5271383,31.63269566
西伊敷1丁目１２,西伊敷1丁目,130.5281412,31.63132916
西伊敷1丁目１３,西伊敷1丁目,130.5266509,31.63190535
西伊敷1丁目１４,西伊敷１丁目,130.5276526,31.63071548
西伊敷1丁目１５,西伊敷1丁目,130.526594,31.63110632
西伊敷2丁目１,西伊敷2丁目,130.5310859,31.63636565
西伊敷2丁目２,西伊敷2丁目,130.5295768,31.63633179
西伊敷2丁目４,西伊敷2丁目,130.5286593,31.63669155
西伊敷2丁目７,西伊敷2丁目,130.5310365,31.63567371
西伊敷3丁目１,西伊敷3丁目,130.5309211,31.64004972
西伊敷3丁目３,西伊敷3丁目,130.5298621,31.63765487
西伊敷3丁目４,西伊敷3丁目,130.5292512,31.6421532
西伊敷3丁目５,西伊敷3丁目,130.5297344,31.64135911
西伊敷3丁目６,西伊敷3丁目,130.528439,31.6417693
西伊敷3丁目８,西伊敷3丁目,130.5283714,31.63989454
西伊敷3丁目７,西伊敷3丁目,130.5286678,31.64062721
西伊敷3丁目９,西伊敷3丁目,130.5274379,31.63971972
西伊敷3丁目１１,西伊敷3丁目,130.5288689,31.63808071
西伊敷3丁目１２,西伊敷3丁目,130.5284835,31.63856757
西伊敷4丁目１,西伊敷4丁目,130.5347675,31.64188806
西伊敷４丁目４,西伊敷４丁目,130.5333013,31.64295656
西伊敷４丁目６,西伊敷４丁目,130.5311383,31.64245798
西伊敷４丁目７,西伊敷４丁目,130.5322368,31.64099122
西伊敷４丁目８,西伊敷４丁目,130.5313224,31.64162659
西伊敷４丁目９,西伊敷４丁目,130.5333866,31.64027623
西伊敷４丁目１０,西伊敷４丁目,130.5350405,31.64110086
西伊敷５丁目１,西伊敷５丁目,130.5401692,31.64467148
西伊敷５丁目４,西伊敷５丁目,130.5397768,31.64382592
西伊敷５丁目７,西伊敷５丁目,130.5409795,31.64271829
西伊敷５丁目９,西伊敷５丁目,130.5382405,31.64303807
西伊敷５丁目１０,西伊敷５丁目,130.5375373,31.64306571
西伊敷６丁目１,西伊敷６丁目,130.5372707,31.64539105
西伊敷６丁目３,西伊敷６丁目,130.5360633,31.64411699
西伊敷６丁目２,西伊敷６丁目,130.5336045,31.64498376
西伊敷６丁目４,西伊敷６丁目,130.534851,31.6440148
西伊敷６丁目５,西伊敷６丁目,130.5338108,31.6431412
西伊敷７丁目１,西伊敷7丁目,130.5403483,31.6517555
西伊敷７丁目４,西伊敷７丁目,130.538643,31.65007713
西伊敷７丁目６,西伊敷７丁目,130.5370089,31.64956284
西伊敷７丁目８,西伊敷７丁目,130.5363507,31.64793057
西伊敷７丁目９,西伊敷７丁目,130.5384618,31.64860818
西伊敷７丁目１０,西伊敷７丁目,130.5385653,31.6480102
西伊敷７丁目１１,西伊敷７丁目,130.5372225,31.64695951
西伊敷７丁目１２,西伊敷７丁目,130.534229,31.64611421
西伊敷７丁目１３,西伊敷７丁目,130.5359406,31.64754644
西伊敷７丁目１４,西伊敷７丁目,130.5354992,31.64632577
千年１丁目１,千年１丁目,130.5241547,31.63656306
千年１丁目２,千年１丁目,130.5240018,31.63726172
千年１丁目４,千年１丁目,130.5229058,31.63765456
千年１丁目５,千年１丁目,130.5236044,31.63889584
千年１丁目６,千年１丁目,130.5229917,31.6390198
千年１丁目７,千年１丁目,130.5222469,31.6383762
千年１丁目８,千年１丁目,130.5219437,31.638499
千年１丁目９,千年１丁目,130.5217555,31.63730228
千年１丁目１０,千年１丁目,130.5236601,31.63641824
千年１丁目１１,千年１丁目,130.5232511,31.63547831
千年１丁目１２,千年１丁目,130.5245501,31.63475786
千年１丁目１３,千年１丁目,130.5256502,31.63522567
千年２丁目１,千年２丁目,130.5278577,31.64296209
千年２丁目２,千年２丁目,130.5272187,31.64282681
千年２丁目３,千年２丁目,130.5271594,31.64184618
千年２丁目４,千年２丁目,130.5257695,31.64227144
千年２丁目５,千年２丁目,130.5254461,31.64197291
千年２丁目６,千年２丁目,130.526241,31.64110592
千年２丁目６,千年２丁目,130.526241,31.64110592
千年２丁目７,千年２丁目,130.526777,31.64074224
千年２丁目８,千年２丁目,130.5264565,31.64038008
千年２丁目９,千年２丁目,130.5267764,31.63946162
千年２丁目１０,千年２丁目,130.5251791,31.63979136
千年２丁目１１,千年２丁目,130.52552,31.6387111
千年２丁目１２,千年２丁目,130.5241117,31.63958264
皆与志町（河頭町内会）１,皆与志町（河頭町内会）,130.5111011,31.65277462
犬迫町久木田下門町内会２,犬迫町久木田下門町内会,130.5049168,31.63626421
犬迫町久木田下門町内会３,犬迫町久木田下門町内会,130.5025628,31.63771326
犬迫町久木田下門町内会１,犬迫町久木田下門町内会,130.509527,31.63706784
紫原５丁目（西紫原台町内会）３,紫原５丁目（西紫原台町内会）,130.5244615,31.55924237
紫原５丁目（西紫原台町内会）２,紫原５丁目（西紫原台町内会）,130.5258701,31.55885354
紫原５丁目（西紫原台町内会）１,紫原５丁目（西紫原台町内会）,130.52483,31.56091051
紫原５丁目（西紫原台町内会）４,紫原５丁目（西紫原台町内会）,130.5238098,31.55995244
吉野町　帯迫町内会７６,吉野町　帯迫町内会,130.5696135,31.64669082
伊敷7丁目２,伊敷７丁目,130.520603,31.62844647
伊敷7丁目５,伊敷7丁目,130.5217683,31.62796936
伊敷7丁目９,伊敷7丁目,130.5235365,31.62993078
伊敷7丁目１０,伊敷7丁目,130.5235827,31.62905724
小原町２８,小原町,130.5244191,31.542989
小原町４,小原町,130.5255115,31.54355259
吉野１丁目１５,吉野１丁目,130.5686463,31.6466313
小原町５,小原町,130.525992,31.54263962
小原町８,小原町,130.5274003,31.5427749
小原町９,小原町,130.5280453,31.54223388
小原町１２,小原町,130.529164,31.54175487
小原町１１,小原町,130.5295984,31.54221137
小原町２６,小原町,130.5286771,31.54137727
小原町２５,小原町,130.5274859,31.54134344
小原町１０,小原町,130.5272688,31.54061643
小原町２４,小原町,130.528631,31.54059391
小原町１７,小原町,130.5304802,31.541552
小原町２０,小原町,130.5309409,31.5410448
小原町１８,小原町,130.5304144,31.54101661
小原町１９,小原町,130.5303289,31.54058266
小原町１６,小原町,130.5298682,31.54054321
小原町１４,小原町,130.5293813,31.54029523
小原町２２,小原町,130.5330534,31.54185074
小原町２３,小原町,130.5332113,31.54154641
皇徳寺台一丁目１３,皇徳寺台一丁目,130.4974131,31.55952023
皇徳寺台二丁目５,皇徳寺台二丁目,130.4923849,31.5551584
皇徳寺台二丁目１５,皇徳寺台二丁目,130.4963075,31.55638123
皇徳寺台三丁目５,皇徳寺台三丁目,130.4900612,31.56076029
皇徳寺台三丁目４,皇徳寺台三丁目,130.4875929,31.56138028
皇徳寺台三丁目３,皇徳寺台三丁目,130.4890343,31.56453624
皇徳寺台三丁目２,皇徳寺台三丁目,130.4888698,31.56312731
原良７丁目５７,原良町７丁目,130.524942,31.59638762
原良７丁目５９,原良７丁目,130.5240793,31.5958522
原良７丁目６１,原良７丁目,130.5229198,31.59547975
原良７丁目６６,原良７丁目,130.5253287,31.59771762
原良７丁目６９,原良７丁目,130.5238766,31.59720592
原良７丁目７１,原良７丁目,130.5225407,31.59654012
原良７丁目７４,原良７丁目,130.5217095,31.59704238
原良７丁目７６,原良７丁目,130.5206625,31.59682823
原良７丁目７７,原良７丁目,130.5210181,31.59712693
原良７丁目７８,原良７丁目,130.5218016,31.5973918
原良７丁目７９,原良７丁目,130.5234413,31.59788776
原良町６丁目８２,原良町６丁目,130.52517,31.59821532
新栄町２７,新栄町,130.5444994,31.5505264
原良町７丁目８４,原良７丁目,130.5263732,31.59760046
田上台３丁目（広木中央町内会）１０,田上台３丁目（広木中央町内会）,130.5205,31.56828667
田上台３丁目（広木中央町内会）１１,田上台３丁目（広木中央町内会）,130.5186634,31.56839939
田上台３丁目（広木中央町内会）１２,田上台３丁目（広木中央町内会）,130.51867,31.56820215
向陽１丁目（広木町内会）１６,向陽１丁目（広木町内会）,130.5160965,31.56058815
田上町（広木町内会）７,田上町（広木町内会）,130.5124361,31.5674639
田上一丁目１,田上一丁目,130.5290205,31.57741082
田上一丁目６,田上一丁目,130.5287769,31.57731501
田上一丁目２,田上一丁目,130.529093,31.57672892
田上一丁目３,田上一丁目,130.5301134,31.5765824
田上一丁目４,田上一丁目,130.5303702,31.57630063
田上一丁目５,田上一丁目,130.531147,31.57617665
田上一丁目６,田上一丁目,130.5323255,31.57617667
田上一丁目７,田上一丁目,130.5328259,31.57608087
田上一丁目９,田上一丁目,130.534531,31.57724181
田上二丁目４８,田上二丁目,130.5327139,31.57568638
田上二丁目６,田上二丁目,130.5319634,31.57485794
田上二丁目１４,田上二丁目,130.5322925,31.57470579
田上二丁目２３,田上二丁目,130.5299489,31.57249661
田上二丁目２０,田上二丁目,130.5320423,31.57369702
田上二丁目１７,田上二丁目,130.5334973,31.5741817
田上二丁目１６,田上二丁目,130.5338528,31.57353362
田上二丁目１５,田上二丁目,130.5349127,31.5743846
田上二丁目５,田上二丁目,130.5351168,31.5749707
田上二丁目４６,田上二丁目,130.5357224,31.57539903
田上二丁目４７,田上二丁目,130.5359594,31.57533142
田上二丁目４２,田上二丁目,130.5359199,31.57584988
田上二丁目４４,田上二丁目,130.5337671,31.57588364
田上二丁目４,田上二丁目,130.5336223,31.57546097
田上二丁目４５,田上二丁目,130.5342938,31.57543844
田上三丁目９,田上三丁目,130.5273692,31.57578765
田上三丁目８,田上三丁目,130.5281855,31.57529736
田上三丁目２７,田上三丁目,130.5280078,31.57500431
田上三丁目２６,田上三丁目,130.5291664,31.57446894
田上三丁目１９,田上三丁目,130.5303778,31.57439006
田上三丁目２５,田上三丁目,130.5298314,31.57369124
田上四丁目４３,田上四丁目,130.524117,31.57495354
田上四丁目３６,田上四丁目,130.5258879,31.57504936
田上四丁目３７,田上四丁目,130.525539,31.57491974
田上四丁目３８,田上四丁目,130.5252428,31.57449143
田上四丁目３９,田上四丁目,130.5249268,31.57409693
田上四丁目３５,田上四丁目,130.5262698,31.57437873
田上四丁目４０,田上四丁目,130.5246371,31.57351082
田上四丁目４１,田上四丁目,130.5243474,31.57323467
田上四丁目４２,田上四丁目,130.5240249,31.57291907
田上五丁目１０,田上五丁目,130.5264082,31.576424
田上五丁目１２,田上五丁目,130.5249532,31.57645216
田上五丁目３５,田上五丁目,130.5243805,31.57628309
田上五丁目３６,田上五丁目,130.523044,31.57616473
田上五丁目４７,田上五丁目,130.5265333,31.57726935
田上五丁目９,田上五丁目,130.5280409,31.57712847
田上五丁目８,田上五丁目,130.528594,31.57738208
田上五丁目１４,田上五丁目,130.5277447,31.57788364
田上五丁目１５,田上五丁目,130.5272706,31.5782894
田上五丁目２１,田上五丁目,130.5262107,31.57835138
田上五丁目２０,田上五丁目,130.5254667,31.57799069
田上五丁目２２,田上五丁目,130.5247952,31.57841899
田上五丁目２３,田上五丁目,130.5250848,31.57935452
田上五丁目３０,田上五丁目,130.5246108,31.57925307
田上五丁目３１,田上五丁目,130.5233796,31.57942777
田上五丁目３２,田上五丁目,130.5228134,31.57915726
田上五丁目２４,田上五丁目,130.525967,31.58013224
田上五丁目２５,田上五丁目,130.5251308,31.58093814
田上五丁目２９,田上五丁目,130.5241169,31.5804422
田上五丁目２８,田上五丁目,130.5234848,31.58137209
田上五丁目２７,田上五丁目,130.5233597,31.58212728
田上五丁目４２,田上五丁目,130.5181195,31.5778555
田上五丁目４１,田上五丁目,130.5193967,31.57744971
田上五丁目３８,田上五丁目,130.5215758,31.57634508
田上五丁目３７,田上五丁目,130.5210228,31.57518978
田上五丁目４,田上五丁目,130.5216022,31.57480091
田上五丁目４９,田上五丁目,130.5182052,31.57697634
田上五丁目５０,田上五丁目,130.5176456,31.57653113
田上五丁目４３,田上五丁目,130.5161577,31.57689747
田上五丁目４４,田上五丁目,130.5158549,31.57602395
田上五丁目４５,田上五丁目,130.5160458,31.57517859
田上五丁目４６,田上五丁目,130.5163421,31.57407963
田上七丁目１６,田上七丁目,130.52203,31.58349666
田上七丁目２,田上七丁目,130.5224249,31.58491685
田上七丁目３,田上七丁目,130.5221616,31.58522683
田上七丁目５,田上七丁目,130.5204299,31.58701903
田上七丁目７,田上七丁目,130.5156564,31.58701916
田上七丁目８,田上七丁目,130.5140762,31.58722772
田上七丁目１,田上七丁目,130.5124894,31.58698543
東坂元３丁目ニュー坂元台１,東坂元３丁目ニュー坂元台,130.5613916,31.62037405
東坂元３丁目ニュー坂元台２,東坂元３丁目ニュー坂元台,130.5629987,31.61948924
東坂元３丁目ニュー坂元台３,東坂元３丁目ニュー坂元台,130.5624125,31.61942725
坂元町川添７,坂元町川添,130.5555815,31.6260633
田上台４丁目３,田上台４丁目,130.520781,31.57427167
吉野町吉野早馬団地町内会４,吉野町吉野早馬団地町内会,130.5744517,31.62848853
吉野町吉野早馬団地町内会５,吉野町吉野早馬団地町内会,130.5741751,31.62805459
吉野町雀ヶ宮町内会２７,吉野町雀ヶ宮町内会,130.5731673,31.62396312
吉野町雀ヶ宮町内会２６,吉野町雀ヶ宮町内会,130.5730924,31.62600909
吉野町吉野中央３１,吉野町吉野中央,130.5712076,31.64898034
吉野１丁目１２,吉野１丁目,130.567439,31.64711492
田上６丁目３,田上６丁目,130.5274667,31.57920305
田上６丁目中園町内会１,田上６丁目中園町内会,130.5281646,31.57888182
田上６丁目前区町内会１,田上６丁目前区町内会,130.5288032,31.57838026
田上６丁目４,田上６丁目,130.5272823,31.580905
田上６丁目中園町内会５,田上６丁目中園町内会,130.5272428,31.58143475
田上６丁目７,田上６丁目,130.5267687,31.58216175
田上６丁目９,田上６丁目,130.5264592,31.58329452
田上６丁目１１,田上６丁目,130.524023,31.58382429
田上６丁目田上町上区町内会１,田上６丁目田上町上区町内会,130.5234501,31.58469783
川上町上花棚１８,川上町上花棚,130.5720192,31.66494089
川上町上花棚１,川上町上花棚,130.5706287,31.66538609
川上町上花棚１９,川上町上花棚,130.5705629,31.66268092
東坂元４丁目５１,東坂元４丁目,130.5586779,31.62468502
東坂元４丁目５２,東坂元４丁目,130.5598834,31.62461176
下田町町内会１３,下田町町内会,130.5521033,31.64505254
下田町町内会１４,下田町町内会,130.5496461,31.64042562
皆与志町皆房町内会１,皆与志町皆房町内会,130.5232219,31.65712932
田上７丁目１５,田上７丁目,130.5209706,31.5843141
田上８丁目９,田上８丁目,130.5111796,31.58694624
田上８丁目２,田上８丁目,130.5108768,31.58669827
田上８丁目３,田上８丁目,130.5102052,31.5863207
田上８丁目４,田上８丁目,130.5093229,31.58762822
田上８丁目５,田上８丁目,130.5084077,31.58870467
田上８丁目１０,田上８丁目,130.508941,31.59001215
田上８丁目７,田上８丁目,130.5024945,31.59583968
田上８丁目８,田上８丁目,130.502738,31.59751913
田上８丁目西之谷町内会２,田上８丁目西之谷町内会,130.5037783,31.59888296
田上台１丁目４５,田上台１丁目,130.5296954,31.56763265
田上台１丁目４６,田上台１丁目,130.5287277,31.56874284
田上台１丁目１２,田上台１丁目,130.5272466,31.56830887
田上台１丁目１３,田上台１丁目,130.5262525,31.56850609
田上台１丁目１４,田上台１丁目,130.5252058,31.56899073
田上台１丁目１５,田上台１丁目,130.5258115,31.56932325
田上台１丁目１０,田上台１丁目,130.5270293,31.56999954
田上台１丁目９,田上台１丁目,130.5271478,31.57034332
田上台１丁目８,田上台１丁目,130.5276679,31.5705124
田上台１丁目７,田上台1丁目,130.5277205,31.57146482
田上台１丁目３,田上台１丁目,130.5261208,31.57193818
田上台１丁目４,田上台１丁目,130.5256666,31.57156058
田上台１丁目１,田上台１丁目,130.5253835,31.57192126
田上台１丁目２,田上台１丁目,130.5267528,31.57244539
田上台１丁目５０,田上台1丁目,130.5278061,31.57294698
田上台１丁目２８,田上台１丁目,130.5280168,31.5736627
田上台１丁目４９,田上台１丁目,130.5294322,31.57223692
田上台１丁目４８,田上台１丁目,130.529656,31.5724229
田上台２丁目１１,田上台２丁目,130.5213477,31.56997129
田上台２丁目１０,田上台２丁目,130.5218216,31.57050667
田上台２丁目１９,田上台２丁目,130.5229078,31.57193812
田上台２丁目１８,田上台２丁目,130.5232238,31.57087862
田上台２丁目１６,田上台２丁目,130.5232831,31.56991503
田上台２丁目１５,田上台２丁目,130.5232766,31.56899079
田上台２丁目１８,田上台２丁目,130.5238427,31.56926131
田上台２丁目１７,田上台２丁目,130.5241982,31.56869213
田上台２丁目１９,田上台２丁目,130.5251856,31.56951495
田上台２丁目２０,田上台２丁目,130.5245668,31.57007286
田上台２丁目２２,田上台２丁目,130.524942,31.57108728
田上台２丁目５,田上台２丁目,130.5257122,31.57111547
田上台２丁目１６,田上台２丁目,130.5259558,31.56971221
田上台３丁目（天神ヶ瀬戸町内会）１,田上台３丁目（天神ヶ瀬戸町内会）,130.5205134,31.56888935
田上台３丁目９,田上台３丁目,130.5212507,31.57129577
田上台３丁目２,田上台３丁目,130.5216193,31.57148738
田上台３丁目５,田上台３丁目,130.5197168,31.57214114
田上台３丁目６,田上台３丁目,130.5189597,31.5714705
田上台３丁目７,田上台３丁目,130.5190453,31.57083931
田上台３丁目２２,田上台３丁目,130.5177221,31.57241168
田上台４丁目２,田上台４丁目,130.5209873,31.57380928
田上台４丁目1,田上台４丁目,130.5212309,31.57303155
田上台４丁目１５,田上台４丁目,130.519697,31.57313865
田上台４丁目１４,田上台４丁目,130.5199208,31.57379239
田上台４丁目５,田上台４丁目,130.5197431,31.57467719
田上台４丁目７,田上台４丁目,130.5186897,31.57546056
田上台４丁目９,田上台４丁目,130.5183342,31.57495899
田上台４丁目８,田上台４丁目,130.5173138,31.57491956
田上台４丁目１１,田上台４丁目,130.517485,31.57409111
田上台４丁目１６,田上台４丁目,130.5175113,31.57341483
田上台４丁目１８,田上台４丁目,130.5164119,31.57293018
田上台４丁目２１,田上台４丁目,130.5163856,31.5722708
田上台４丁目１７,田上台４丁目,130.5152336,31.57281184
田上台４丁目１３,田上台４丁目,130.5141539,31.5737192
中山一丁目(水喰町内会)４,中山一丁目(水喰町内会),130.514496,31.54504955
中山一丁目（水喰町内会）１,中山一丁目（水喰町内会）,130.5135285,31.54612596
中山一丁目（水喰町内会）３,中山一丁目（水喰町内会）,130.5150553,31.54631192
中山一丁目（中山団地町内会）５,中山一丁目（中山団地町内会）,130.5100995,31.54924245
中山一丁目（中山団地町内会）４,中山一丁目（中山団地町内会）,130.5076642,31.55170527
中山二丁目（牟田町内会）２,中山二丁目（牟田町内会）,130.5122385,31.54624995
中山二丁目（牟田町内会）３,中山二丁目（牟田町内会）,130.5112185,31.54458181
中山二丁目（中山団地町内会）６,中山二丁目（中山団地町内会）,130.5091387,31.54724748
中山二丁目（中山団地町内会）３,中山二丁目（中山団地町内会）,130.5081844,31.54860005
中山二丁目（中山団地町内会）１,中山二丁目（中山団地町内会）,130.505216,31.55181243
唐湊一丁目唐湊城ヶ平町内会１,唐湊一丁目唐湊城ヶ平町内会,130.5360291,31.5739999
唐湊一丁目唐湊城ヶ平町内会２,唐湊一丁目唐湊城ヶ平町内会,130.5363253,31.57336873
唐湊一丁目唐湊城ヶ平町内会３,唐湊一丁目唐湊城ヶ平町内会,130.5365623,31.57298553
唐湊一丁目唐湊城ヶ平町内会４,唐湊一丁目唐湊城ヶ平町内会,130.5367269,31.57269249
唐湊一丁目唐湊城ヶ平町内会５,唐湊一丁目唐湊城ヶ平町内会,130.5368717,31.57241636
唐湊一丁目唐湊城ヶ平町内会１１,唐湊一丁目唐湊城ヶ平町内会,130.5361542,31.57209509
唐湊一丁目唐湊城ヶ平町内会１７,唐湊一丁目唐湊城ヶ平町内会,130.5351997,31.57221902
唐湊一丁目唐湊城ヶ平町内会１８,唐湊一丁目唐湊城ヶ平町内会,130.5346137,31.57180198
唐湊一丁目唐湊城ヶ平町内会１９,唐湊一丁目唐湊城ヶ平町内会,130.5349758,31.57118208
唐湊一丁目唐湊城ヶ平町内会１６,唐湊一丁目唐湊城ヶ平町内会,130.5354959,31.57099049
唐湊一丁目唐湊城ヶ平町内会１５,唐湊一丁目唐湊城ヶ平町内会,130.5359369,31.5710356
唐湊一丁目唐湊城ヶ平町内会２０,唐湊一丁目唐湊城ヶ平町内会,130.5355222,31.57047766
唐湊一丁目唐湊城ヶ平町内会２０,唐湊一丁目唐湊城ヶ平町内会,130.5355222,31.57047766
唐湊一丁目唐湊城ヶ平町内会１４,唐湊一丁目唐湊城ヶ平町内会,130.5360093,31.57046078
唐湊一丁目唐湊城ヶ平町内会１３,唐湊一丁目唐湊城ヶ平町内会,130.5366347,31.57073132
唐湊一丁目唐湊城ヶ平町内会１２,唐湊一丁目唐湊城ヶ平町内会,130.5366545,31.57114835
唐湊一丁目唐湊城ヶ平町内会９,唐湊一丁目唐湊城ヶ平町内会,130.5369441,31.57119908
唐湊一丁目唐湊城ヶ平町内会８,唐湊一丁目唐湊城ヶ平町内会,130.5372469,31.57121601
唐湊一丁目唐湊城ヶ平町内会２５,唐湊一丁目唐湊城ヶ平町内会,130.5375102,31.57062993
唐湊一丁目唐湊城ヶ平町内会２１,唐湊一丁目唐湊城ヶ平町内会,130.5362397,31.56986905
唐湊一丁目唐湊城ヶ平町内会２６,唐湊一丁目唐湊城ヶ平町内会,130.5376551,31.57102442
唐湊一丁目唐湊地区町内会１,唐湊一丁目唐湊地区町内会,130.5386096,31.57166129
唐湊一丁目唐湊地区町内会３,唐湊一丁目唐湊地区町内会,130.5388926,31.57091742
唐湊一丁目唐湊地区町内会４,唐湊一丁目唐湊地区町内会,130.5388663,31.56998191
唐湊一丁目唐湊地区町内会２,唐湊一丁目唐湊地区町内会,130.5395773,31.57043843
唐湊二丁目５,唐湊二丁目,130.5334026,31.56973371
唐湊二丁目４,唐湊二丁目,130.534232,31.56960974
唐湊二丁目６,唐湊二丁目,130.5342452,31.56908
唐湊二丁目２,唐湊二丁目,130.535259,31.56933362
唐湊二丁目１,唐湊二丁目,130.5357724,31.56928857
唐湊二丁目１０,唐湊二丁目,130.5341596,31.5681783
唐湊二丁目９,唐湊二丁目,130.5340214,31.56802614
唐湊二丁目１１,唐湊二丁目,130.5347192,31.56817831
